Table ID,Line,UniqueID,Stub,Data Release
B07202,6,B07202_006,Moved from remainder of Micropolitan Statistical Area,
B07202,7,B07202_007,Different Micropolitan Statistical Area:,
B07202,8,B07202_008,Moved from principal city,
B07202,9,B07202_009,Moved from remainder of Micropolitan Statistical Area,
B07202,10,B07202_010,Metropolitan Statistical Area:,
B07202,11,B07202_011,Moved from principal city,
B07202,12,B07202_012,Moved from remainder of Metropolitan Statistical Area,
B07202,13,B07202_013,Not in a Metropolitan or Micropolitan Statistical Area 1 year ago,
B07202,14,B07202_014,Abroad 1 year ago,
,,,,
B07202PR,,,GEOGRAPHICAL MOBILITY IN THE PAST YEAR FOR CURRENT RESIDENCE--MICROPOLITAN STATISTICAL AREA LEVEL IN PUERTO RICO,"1,5"
B07202PR,,,Universe:  Population 1 year and over living in a Micropolitan Statistical Area in Puerto Rico,
B07202PR,1,B07202PR_001,Total:,
B07202PR,2,B07202PR_002,Same house 1 year ago,
B07202PR,3,B07202PR_003,Different house in Puerto Rico 1 year ago:,
B07202PR,4,B07202PR_004,Same Micropolitan Statistical Area:,
B07202PR,5,B07202PR_005,Moved from principal city,
B07202PR,6,B07202PR_006,Moved from remainder of Micropolitan Statistical Area,
B07202PR,7,B07202PR_007,Different Micropolitan Statistical Area,
B07202PR,8,B07202PR_008,Metropolitan Statistical Area,
B07202PR,9,B07202PR_009,Not in a Metropolitan or Micropolitan Statistical Area 1 year ago,
B07202PR,10,B07202PR_010,United States 1 year ago,
B07202PR,11,B07202PR_011,Abroad 1 year ago,
,,,,
B07203,,,GEOGRAPHICAL MOBILITY IN THE PAST YEAR FOR CURRENT RESIDENCE--NOT METROPOLITAN OR MICROPOLITAN STATISTICAL AREA LEVEL IN THE UNITED STATES,"1,5"
B07203,,,Universe:  Population 1 year and over not living in a Metropolitan or Micropolitan Statistical Area in the United States,
B07203,1,B07203_001,Total:,
B07203,2,B07203_002,Same house 1 year ago,
B07203,3,B07203_003,Different house in United States 1 year ago:,
B07203,4,B07203_004,Metropolitan Statistical Area:,
B07203,5,B07203_005,Moved from principal city,
B07203,6,B07203_006,Moved from remainder of Metropolitan Statistical Area,
B07203,7,B07203_007,Micropolitan Statistical Area:,
B07203,8,B07203_008,Moved from principal city,
B07203,9,B07203_009,Moved from remainder of Micropolitan Statistical Area,
B07203,10,B07203_010,Not in a Metropolitan or Micropolitan Statistical Area 1 year ago,
B07203,11,B07203_011,Abroad 1 year ago,
,,,,
B07203PR,,,GEOGRAPHICAL MOBILITY IN THE PAST YEAR FOR CURRENT RESIDENCE--NOT METROPOLITAN OR MICROPOLITAN STATISTICAL AREA LEVEL IN PUERTO RICO,"1,5"
B07203PR,,,Universe:  Population 1 year and over not living in a Metropolitan or Micropolitan Statistical Area in Puerto Rico,
B07203PR,1,B07203PR_001,Total:,
B07203PR,2,B07203PR_002,Same house 1 year ago,
B07203PR,3,B07203PR_003,Different house in Puerto Rico 1 year ago:,
B07203PR,4,B07203PR_004,Metropolitan Statistical Area,
B07203PR,5,B07203PR_005,Micropolitan Statistical Area,
B07203PR,6,B07203PR_006,Not in a Metropolitan or Micropolitan Statistical Area 1 year ago,
B07203PR,7,B07203PR_007,United States 1 year ago,
B07203PR,8,B07203PR_008,Abroad 1 year ago,
,,,,
B07204, ,,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR FOR CURRENT RESIDENCE--STATE, COUNTY AND PLACE LEVEL IN THE UNITED STATES","1,5"
B07204, ,,Universe:  Population 1 year and over in the United States,
B07204,1,B07204_001,Total:,
B07204,2,B07204_002,Same house 1 year ago,
B07204,3,B07204_003,Different house in United States 1 year ago:,
B07204,4,B07204_004,Same city or town:,
B07204,5,B07204_005,Same county,
B07204,6,B07204_006,Different county (same state),
B07204,7,B07204_007,Elsewhere:,
B07204,8,B07204_008,Same county,
B07204,9,B07204_009,Different county:,
B07204,10,B07204_010,Same state,
B07204,11,B07204_011,Different state:,
B07204,12,B07204_012,Northeast,
B07204,13,B07204_013,Midwest,
B07204,14,B07204_014,South,
B07204,15,B07204_015,West,
B07204,16,B07204_016,Abroad 1 year ago:,
B07204,17,B07204_017,Puerto Rico,
B07204,18,B07204_018,U.S. Island Areas,
B07204,19,B07204_019,Foreign country,
 ,,,,
C07204, ,,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR FOR CURRENT RESIDENCE--STATE, COUNTY AND PLACE LEVEL IN THE UNITED STATES",1
C07204, ,,Universe:  Population 1 year and over in the United States,
C07204,1,C07204_001,Total:,
C07204,2,C07204_002,Same house 1 year ago,
C07204,3,C07204_003,Different house in United States 1 year ago:,
C07204,4,C07204_004,Same city or town,
C07204,5,C07204_005,Elsewhere:,
C07204,6,C07204_006,Same county,
C07204,7,C07204_007,Different county:,
C07204,8,C07204_008,Same state,
C07204,9,C07204_009,Different state,
C07204,10,C07204_010,Abroad 1 year ago:,
C07204,11,C07204_011,Puerto Rico,
C07204,12,C07204_012,Elsewhere,
 ,,,,
B07204PR, ,,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR FOR CURRENT RESIDENCE--STATE, COUNTY AND PLACE LEVEL IN PUERTO RICO","1,5"
B07204PR, ,,Universe:  Population 1 year and over in Puerto Rico,
B07204PR,1,B07204PR_001,Total:,
B07204PR,2,B07204PR_002,Same house 1 year ago,
B07204PR,3,B07204PR_003,Different house in Puerto Rico 1 year ago:,
B07204PR,4,B07204PR_004,Same city or town:,
B07204PR,5,B07204PR_005,Same municipio,
B07204PR,6,B07204PR_006,Different municipio,
B07204PR,7,B07204PR_007,Elsewhere in Puerto Rico:,
B07204PR,8,B07204PR_008,Same municipio,
B07204PR,9,B07204PR_009,Different municipio,
B07204PR,10,B07204PR_010,United States 1 year ago:,
B07204PR,11,B07204PR_011,Northeast,
B07204PR,12,B07204PR_012,Midwest,
B07204PR,13,B07204PR_013,South,
B07204PR,14,B07204PR_014,West,
B07204PR,15,B07204PR_015,Elsewhere 1 year ago:,
B07204PR,16,B07204PR_016,U.S. Island Areas,
B07204PR,17,B07204PR_017,Foreign country,
 ,,,,
C07204PR, ,,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR FOR CURRENT RESIDENCE--STATE, COUNTY AND PLACE LEVEL IN PUERTO RICO",1
C07204PR, ,,Universe:  Population 1 year and over in Puerto Rico,
C07204PR,1,C07204PR_001,Total:,
C07204PR,2,C07204PR_002,Same house 1 year ago,
C07204PR,3,C07204PR_003,Different house in Puerto Rico 1 year ago:,
C07204PR,4,C07204PR_004,Same city or town,
C07204PR,5,C07204PR_005,Elsewhere in Puerto Rico:,
C07204PR,6,C07204PR_006,Same municipio,
C07204PR,7,C07204PR_007,Different municipio,
C07204PR,8,C07204PR_008,United States 1 year ago,
C07204PR,9,C07204PR_009,Elsewhere 1 year ago,
,,,,
B07401,,,GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY AGE FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES,"1,5"
B07401,,,Universe:  Population 1 year and over in the United States,
B07401,1,B07401_001,Total living in area 1 year ago:,
B07401,2,B07401_002,1 to 4 years,
B07401,3,B07401_003,5 to 17 years,
B07401,4,B07401_004,18 and 19 years,
B07401,5,B07401_005,20 to 24 years,
B07401,6,B07401_006,25 to 29 years,
B07401,7,B07401_007,30 to 34 years,
B07401,8,B07401_008,35 to 39 years,
B07401,9,B07401_009,40 to 44 years,
B07401,10,B07401_010,45 to 49 years,
B07401,11,B07401_011,50 to 54 years,
B07401,12,B07401_012,55 to 59 years,
B07401,13,B07401_013,60 to 64 years,
B07401,14,B07401_014,65 to 69 years,
B07401,15,B07401_015,70 to 74 years,
B07401,16,B07401_016,75 years and over,
B07401,17,B07401_017,Same house:,
B07401,18,B07401_018,1 to 4 years,
B07401,19,B07401_019,5 to 17 years,
B07401,20,B07401_020,18 and 19 years,
B07401,21,B07401_021,20 to 24 years,
B07401,22,B07401_022,25 to 29 years,
B07401,23,B07401_023,30 to 34 years,
B07401,24,B07401_024,35 to 39 years,
B07401,25,B07401_025,40 to 44 years,
B07401,26,B07401_026,45 to 49 years,
B07401,27,B07401_027,50 to 54 years,
B07401,28,B07401_028,55 to 59 years,
B07401,29,B07401_029,60 to 64 years,
B07401,30,B07401_030,65 to 69 years,
B07401,31,B07401_031,70 to 74 years,
B07401,32,B07401_032,75 years and over,
B07401,33,B07401_033,Moved within same county:,
B07401,34,B07401_034,1 to 4 years,
B07401,35,B07401_035,5 to 17 years,
B07401,36,B07401_036,18 and 19 years,
B07401,37,B07401_037,20 to 24 years,
B07401,38,B07401_038,25 to 29 years,
B07401,39,B07401_039,30 to 34 years,
B07401,40,B07401_040,35 to 39 years,
B07401,41,B07401_041,40 to 44 years,
B07401,42,B07401_042,45 to 49 years,
B07401,43,B07401_043,50 to 54 years,
B07401,44,B07401_044,55 to 59 years,
B07401,45,B07401_045,60 to 64 years,
B07401,46,B07401_046,65 to 69 years,
B07401,47,B07401_047,70 to 74 years,
B07401,48,B07401_048,75 years and over,
B07401,49,B07401_049,Moved to different county within same state:,
B07401,50,B07401_050,1 to 4 years,
B07401,51,B07401_051,5 to 17 years,
B07401,52,B07401_052,18 and 19 years,
B07401,53,B07401_053,20 to 24 years,
B07401,54,B07401_054,25 to 29 years,
B07401,55,B07401_055,30 to 34 years,
B07401,56,B07401_056,35 to 39 years,
B07401,57,B07401_057,40 to 44 years,
B07401,58,B07401_058,45 to 49 years,
B07401,59,B07401_059,50 to 54 years,
B07401,60,B07401_060,55 to 59 years,
B07401,61,B07401_061,60 to 64 years,
B07401,62,B07401_062,65 to 69 years,
B07401,63,B07401_063,70 to 74 years,
B07401,64,B07401_064,75 years and over,
B07401,65,B07401_065,Moved to different state:,
B07401,66,B07401_066,1 to 4 years,
B07401,67,B07401_067,5 to 17 years,
B07401,68,B07401_068,18 and 19 years,
B07401,69,B07401_069,20 to 24 years,
B07401,70,B07401_070,25 to 29 years,
B07401,71,B07401_071,30 to 34 years,
B07401,72,B07401_072,35 to 39 years,
B07401,73,B07401_073,40 to 44 years,
B07401,74,B07401_074,45 to 49 years,
B07401,75,B07401_075,50 to 54 years,
B07401,76,B07401_076,55 to 59 years,
B07401,77,B07401_077,60 to 64 years,
B07401,78,B07401_078,65 to 69 years,
B07401,79,B07401_079,70 to 74 years,
B07401,80,B07401_080,75 years and over,
,,,,
C07401,,,GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY AGE FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES,1
C07401,,,Universe: Population 1 year and over in the United States,
C07401,1,C07401_001,Total living in area 1 year ago:,
C07401,2,C07401_002,1 to 4 years,
C07401,3,C07401_003,5 to 17 years,
C07401,4,C07401_004,18 to 24 years,
C07401,5,C07401_005,25 to 34 years,
C07401,6,C07401_006,35 to 44 years,
C07401,7,C07401_007,45 to 54 years,
C07401,8,C07401_008,55 to 64 years,
C07401,9,C07401_009,65 to 74 years,
C07401,10,C07401_010,75 years and over,
C07401,11,C07401_011,Same house:,
C07401,12,C07401_012,1 to 4 years,
C07401,13,C07401_013,5 to 17 years,
C07401,14,C07401_014,18 to 24 years,
C07401,15,C07401_015,25 to 34 years,
C07401,16,C07401_016,35 to 44 years,
C07401,17,C07401_017,45 to 54 years,
C07401,18,C07401_018,55 to 64 years,
C07401,19,C07401_019,65 to 74 years,
C07401,20,C07401_020,75 years and over,
C07401,21,C07401_021,Moved within same county:,
C07401,22,C07401_022,1 to 4 years,
C07401,23,C07401_023,5 to 17 years,
C07401,24,C07401_024,18 to 24 years,
C07401,25,C07401_025,25 to 34 years,
C07401,26,C07401_026,35 to 44 years,
C07401,27,C07401_027,45 to 54 years,
C07401,28,C07401_028,55 to 64 years,
C07401,29,C07401_029,65 to 74 years,
C07401,30,C07401_030,75 years and over,
C07401,31,C07401_031,Moved to different county within same state:,
C07401,32,C07401_032,1 to 4 years,
C07401,33,C07401_033,5 to 17 years,
C07401,34,C07401_034,18 to 24 years,
C07401,35,C07401_035,25 to 34 years,
C07401,36,C07401_036,35 to 44 years,
C07401,37,C07401_037,45 to 54 years,
C07401,38,C07401_038,55 to 64 years,
C07401,39,C07401_039,65 to 74 years,
C07401,40,C07401_040,75 years and over,
C07401,41,C07401_041,Moved to different state:,
C07401,42,C07401_042,1 to 4 years,
C07401,43,C07401_043,5 to 17 years,
C07401,44,C07401_044,18 to 24 years,
C07401,45,C07401_045,25 to 34 years,
C07401,46,C07401_046,35 to 44 years,
C07401,47,C07401_047,45 to 54 years,
C07401,48,C07401_048,55 to 64 years,
C07401,49,C07401_049,65 to 74 years,
C07401,50,C07401_050,75 years and over,
,,,,
B07401PR,,,GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY AGE FOR RESIDENCE 1 YEAR AGO IN PUERTO RICO,"1,5"
B07401PR,,,Universe:  Population 1 year and over,
B07401PR,1,B07401PR_001,Total living in area 1 year ago:,
B07401PR,2,B07401PR_002,1 to 4 years,
B07401PR,3,B07401PR_003,5 to 17 years,
B07401PR,4,B07401PR_004,18 and 19 years,
B07401PR,5,B07401PR_005,20 to 24 years,
B07401PR,6,B07401PR_006,25 to 29 years,
B07401PR,7,B07401PR_007,30 to 34 years,
B07401PR,8,B07401PR_008,35 to 39 years,
B07401PR,9,B07401PR_009,40 to 44 years,
B07401PR,10,B07401PR_010,45 to 49 years,
B07401PR,11,B07401PR_011,50 to 54 years,
B07401PR,12,B07401PR_012,55 to 59 years,
B07401PR,13,B07401PR_013,60 to 64 years,
B07401PR,14,B07401PR_014,65 to 69 years,
B07401PR,15,B07401PR_015,70 to 74 years,
B07401PR,16,B07401PR_016,75 years and over,
B07401PR,17,B07401PR_017,Same house:,
B07401PR,18,B07401PR_018,1 to 4 years,
B07401PR,19,B07401PR_019,5 to 17 years,
B07401PR,20,B07401PR_020,18 and 19 years,
B07401PR,21,B07401PR_021,20 to 24 years,
B07401PR,22,B07401PR_022,25 to 29 years,
B07401PR,23,B07401PR_023,30 to 34 years,
B07401PR,24,B07401PR_024,35 to 39 years,
B07401PR,25,B07401PR_025,40 to 44 years,
B07401PR,26,B07401PR_026,45 to 49 years,
B07401PR,27,B07401PR_027,50 to 54 years,
B07401PR,28,B07401PR_028,55 to 59 years,
B07401PR,29,B07401PR_029,60 to 64 years,
B07401PR,30,B07401PR_030,65 to 69 years,
B07401PR,31,B07401PR_031,70 to 74 years,
B07401PR,32,B07401PR_032,75 years and over,
B07401PR,33,B07401PR_033,Moved within same municipio:,
B07401PR,34,B07401PR_034,1 to 4 years,
B07401PR,35,B07401PR_035,5 to 17 years,
B07401PR,36,B07401PR_036,18 and 19 years,
B07401PR,37,B07401PR_037,20 to 24 years,
B07401PR,38,B07401PR_038,25 to 29 years,
B07401PR,39,B07401PR_039,30 to 34 years,
B07401PR,40,B07401PR_040,35 to 39 years,
B07401PR,41,B07401PR_041,40 to 44 years,
B07401PR,42,B07401PR_042,45 to 49 years,
B07401PR,43,B07401PR_043,50 to 54 years,
B07401PR,44,B07401PR_044,55 to 59 years,
B07401PR,45,B07401PR_045,60 to 64 years,
B07401PR,46,B07401PR_046,65 to 69 years,
B07401PR,47,B07401PR_047,70 to 74 years,
B07401PR,48,B07401PR_048,75 years and over,
B07401PR,49,B07401PR_049,Moved to different municipio:,
B07401PR,50,B07401PR_050,1 to 4 years,
B07401PR,51,B07401PR_051,5 to 17 years,
B07401PR,52,B07401PR_052,18 and 19 years,
B07401PR,53,B07401PR_053,20 to 24 years,
B07401PR,54,B07401PR_054,25 to 29 years,
B07401PR,55,B07401PR_055,30 to 34 years,
B07401PR,56,B07401PR_056,35 to 39 years,
B07401PR,57,B07401PR_057,40 to 44 years,
B07401PR,58,B07401PR_058,45 to 49 years,
B07401PR,59,B07401PR_059,50 to 54 years,
B07401PR,60,B07401PR_060,55 to 59 years,
B07401PR,61,B07401PR_061,60 to 64 years,
B07401PR,62,B07401PR_062,65 to 69 years,
B07401PR,63,B07401PR_063,70 to 74 years,
B07401PR,64,B07401PR_064,75 years and over,
B07401PR,65,B07401PR_065,Moved to the United States:,
B07401PR,66,B07401PR_066,1 to 4 years,
B07401PR,67,B07401PR_067,5 to 17 years,
B07401PR,68,B07401PR_068,18 and 19 years,
B07401PR,69,B07401PR_069,20 to 24 years,
B07401PR,70,B07401PR_070,25 to 29 years,
B07401PR,71,B07401PR_071,30 to 34 years,
B07401PR,72,B07401PR_072,35 to 39 years,
B07401PR,73,B07401PR_073,40 to 44 years,
B07401PR,74,B07401PR_074,45 to 49 years,
B07401PR,75,B07401PR_075,50 to 54 years,
B07401PR,76,B07401PR_076,55 to 59 years,
B07401PR,77,B07401PR_077,60 to 64 years,
B07401PR,78,B07401PR_078,65 to 69 years,
B07401PR,79,B07401PR_079,70 to 74 years,
B07401PR,80,B07401PR_080,75 years and over,
,,,,
C07401PR,,,GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY AGE FOR RESIDENCE 1 YEAR AGO IN PUERTO RICO,1
C07401PR,,,Universe:  Population 1 year and over,
C07401PR,1,C07401PR_001,Total living in area 1 year ago:,
C07401PR,2,C07401PR_002,1 to 4 years,
C07401PR,3,C07401PR_003,5 to 17 years,
C07401PR,4,C07401PR_004,18 to 24 years,
C07401PR,5,C07401PR_005,25 to 34 years,
C07401PR,6,C07401PR_006,35 to 44 years,
C07401PR,7,C07401PR_007,45 to 54 years,
C07401PR,8,C07401PR_008,55 to 64 years,
C07401PR,9,C07401PR_009,65 to 74 years,
C07401PR,10,C07401PR_010,75 years and over,
C07401PR,11,C07401PR_011,Same house:,
C07401PR,12,C07401PR_012,1 to 4 years,
C07401PR,13,C07401PR_013,5 to 17 years,
C07401PR,14,C07401PR_014,18 to 24 years,
C07401PR,15,C07401PR_015,25 to 34 years,
C07401PR,16,C07401PR_016,35 to 44 years,
C07401PR,17,C07401PR_017,45 to 54 years,
C07401PR,18,C07401PR_018,55 to 64 years,
C07401PR,19,C07401PR_019,65 to 74 years,
C07401PR,20,C07401PR_020,75 years and over,
C07401PR,21,C07401PR_021,Moved within same municipio:,
C07401PR,22,C07401PR_022,1 to 4 years,
C07401PR,23,C07401PR_023,5 to 17 years,
C07401PR,24,C07401PR_024,18 to 24 years,
C07401PR,25,C07401PR_025,25 to 34 years,
C07401PR,26,C07401PR_026,35 to 44 years,
C07401PR,27,C07401PR_027,45 to 54 years,
C07401PR,28,C07401PR_028,55 to 64 years,
C07401PR,29,C07401PR_029,65 to 74 years,
C07401PR,30,C07401PR_030,75 years and over,
C07401PR,31,C07401PR_031,Moved to different municipio:,
C07401PR,32,C07401PR_032,1 to 4 years,
C07401PR,33,C07401PR_033,5 to 17 years,
C07401PR,34,C07401PR_034,18 to 24 years,
C07401PR,35,C07401PR_035,25 to 34 years,
C07401PR,36,C07401PR_036,35 to 44 years,
C07401PR,37,C07401PR_037,45 to 54 years,
C07401PR,38,C07401PR_038,55 to 64 years,
C07401PR,39,C07401PR_039,65 to 74 years,
C07401PR,40,C07401PR_040,75 years and over,
C07401PR,41,C07401PR_041,Moved to the United States:,
C07401PR,42,C07401PR_042,1 to 4 years,
C07401PR,43,C07401PR_043,5 to 17 years,
C07401PR,44,C07401PR_044,18 to 24 years,
C07401PR,45,C07401PR_045,25 to 34 years,
C07401PR,46,C07401PR_046,35 to 44 years,
C07401PR,47,C07401PR_047,45 to 54 years,
C07401PR,48,C07401PR_048,55 to 64 years,
C07401PR,49,C07401PR_049,65 to 74 years,
C07401PR,50,C07401PR_050,75 years and over,
,,,,
B07402,,,MEDIAN AGE BY GEOGRAPHICAL MOBILITY IN THE PAST YEAR FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES,"1,5"
B07402,,,Universe:  Population 1 year and over in the United States,
B07402,0.5,,Median age --,
B07402,1,B07402_001,Total living in area 1 year ago:,
B07402,2,B07402_002,Same house,
B07402,3,B07402_003,Moved within same county,
B07402,4,B07402_004,Moved to different county within same state,
B07402,5,B07402_005,Moved to different state,
,,,,
B07402PR,,,MEDIAN AGE BY GEOGRAPHICAL MOBILITY IN THE PAST YEAR FOR RESIDENCE 1 YEAR AGO IN PUERTO RICO,"1,5"
B07402PR,,,Universe:  Population 1 year and over,
B07402PR,0.5,,Median age --,
B07402PR,1,B07402PR_001,Total living in area 1 year ago:,
B07402PR,2,B07402PR_002,Same house,
B07402PR,3,B07402PR_003,Moved within same municipio,
B07402PR,4,B07402PR_004,Moved to different municipio,
B07402PR,5,B07402PR_005,Moved to the United States,
,,,,
B07403,,,GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY SEX FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES,"1,5"
B07403,,,Universe:  Population 1 year and over in the United States,
B07403,1,B07403_001,Total living in area 1 year ago:,
B07403,2,B07403_002,Male,
B07403,3,B07403_003,Female,
